session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,date_original,_month,_milisecond,strike,sessionID,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo
399,6.51921854665462,-4.3,0,2019-10-15 00:00:00,-1.9,1.7,False,17.6,19,,79.4,40,0,7,0.9186384,84.8,-1.214259060244624,1790,2019-10-15T19:07:51.000Z,10,0,N,16,15,1790,2019,1571166471,2111,-4.767051,51,11h:38m,0,-1118.39734,-32.0,1,102036,22,1.5,
400,6.475556177821848,1.1,9,2019-10-15 00:00:00,10,6.8,False,0.4,19,,76.2,41,3,7,0.882127941,11.2,-1.406613788227292,252,2019-10-15T19:07:19.000Z,10,0,N,16,15,252,2019,1571166439,2257,-2.6105237,19,02h:06m,0,-2243.04639,-83.6,1,102036,54,1.9,
401,6.426073763048472,1,9,2019-10-15 00:00:00,-3.4,10.6,False,0.3,19,,75.5,42,3,6,0.842327356,8.9,-1.4484956321229734,199,2019-10-15T19:06:52.000Z,10,0,N,16,15,199,2019,1571166412,2239,-2.2006712,52,02h:34m,0,-2230.206,-84.9,1,102036,26,0.5,
402,6.293485508253762,3.4,9,2019-10-15 00:00:00,1.7,16.8,False,1.5,19,,73.4,43,3,6,0.8584361,20.9,-1.7388271023805502,440,2019-10-15T19:06:28.000Z,10,0,Y,16,15,440,2019,1571166388,2103,-1.5034672,28,02h:06m,0,-2055.89722,-77.9,1,102036,54,1.7,
403,6.655388166284169,0,0,2019-10-15 00:00:00,-30.6,24.7,False,0,19,,81.1,44,5,6,0,0,-1.22610662916027,0,2019-10-15T19:06:09.000Z,10,0,N,16,15,0,2019,1571166369,1950,-3.32899976,9,0,0,-888.725952,-90.0,1,102036,54,0.1,
404,6.4785170702148,-4.7,0,2019-10-15 00:00:00,-8.7,15.1,False,13.9,19,,80.7,45,5,5,0.897515357,73,-1.485804953045825,1423,2019-10-15T19:05:23.000Z,10,0,Y,16,15,1423,2019,1571166323,1950,-3.22661257,23,11h:28m,0,-1333.39551,-43.1,1,102036,32,1.5,
405,6.341348434835701,-11,1,2019-10-15 00:00:00,13.4,38.6,False,13.4,19,,74,46,6,4,0.800177038,94.9,-1.5641947431912242,1380,2019-10-15T19:04:51.000Z,10,0,N,16,15,1380,2019,1571166291,1454,-0.8225441,51,10h:42m,0,-457.338623,-18.3,1,102036,18,4.2,
406,6.262725731304121,-7,0,2019-10-15 00:00:00,-2,49.1,False,14.4,19,,74.2,47,6,4,0.809549451,91.5,-1.30964435894604,1300,2019-10-15T19:04:29.000Z,10,0,N,16,15,1300,2019,1571166269,1420,-0.21121791,29,11h:08m,0,-572.5216,-23.8,1,102036,52,2.0,
407,6.5227657579461,-8.6,0,2019-10-15 00:00:00,-0.4,23.7,False,14.3,19,,78.3,48,0,4,0.8585292,80.4,-1.3308096050412033,1713,2019-10-15T19:04:14.000Z,10,0,Y,16,15,1713,2019,1571166254,2130,-2.87608957,14,11h:02m,0,-1266.11707,-36.5,1,102036,58,1.9,
408,6.0962336050668,-8.2,0,2019-10-15 00:00:00,-4.3,11.9,False,14.6,19,,74.4,49,6,3,0.85727036,94,-1.488782056068723,1418,2019-10-15T19:03:46.000Z,10,0,N,16,15,1418,2019,1571166226,1508,-2.50867081,46,11h:02m,0,-513.9771,-19.9,1,102036,58,2.5,
409,6.118531374129564,-7.5,0,2019-10-15 00:00:00,-0.4,20.7,False,13.7,19,,73.5,50,6,3,0.7551444,94,-1.65041141983146,1240,2019-10-15T19:03:26.000Z,10,0,Y,16,15,1240,2019,1571166206,1319,-0.8109341,26,11h:04m,0,-449.00824,-19.9,1,102036,56,3.2,
410,6.243495810015048,-8.1,0,2019-10-15 00:00:00,-12.4,11.9,False,15.5,19,,72.9,51,6,2,0.7857859,93.6,-1.63306463502819,1442,2019-10-15T19:02:54.000Z,10,0,N,16,15,1442,2019,1571166174,1541,-3.16095614,54,11h:06m,0,-543.6012,-20.7,1,102036,54,2.0,
411,6.548589839350183,-4.3,0,2019-10-15 00:00:00,-10.8,15.5,False,17.3,19,,80.8,52,0,2,0.8910625,84.4,-1.52139239076396,1807,2019-10-15T19:02:36.000Z,10,0,N,16,15,1807,2019,1571166156,2141,-3.30673885,36,11h:36m,0,-1148.39343,-32.4,1,102036,24,0.6,
412,6.502729668676801,-5.5,0,2019-10-15 00:00:00,-7.2,36.9,False,15.1,19,,78.5,53,0,2,0.745670259,77.5,-1.572957092285908,1648,2019-10-15T19:02:21.000Z,10,0,Y,16,15,1648,2019,1571166141,2127,-0.5258066,21,11h:20m,0,-1345.04126,-39.2,1,102036,40,0.5,
413,6.562570744883244,-9.1,0,2019-10-15 00:00:00,6.3,14.5,False,16.6,19,,77.9,54,0,2,0.845624149,90.4,-1.4594665376514602,1886,2019-10-15T19:02:04.000Z,10,0,N,16,15,1886,2019,1571166124,2087,-3.687466,4,11h:06m,0,-893.8772,-25.4,1,102036,54,3.3,
414,6.436907030781475,-8.9,0,2019-10-15 00:00:00,-2.3,31.1,False,16.3,19,,76.6,55,0,1,0.762027562,89.4,-1.8300430933328466,1795,2019-10-15T19:01:50.000Z,10,0,Y,16,15,1795,2019,1571166110,2007,-2.40327787,50,11h:06m,0,-897.6692,-26.6,1,102036,54,3.0,
415,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,56,5,6,0,0,0,0,2019-10-02T20:06:04.000Z,10,0,N,17,2,0,2019,1570046764,0,0,4,0,0,0,0,1,102036,0,0,
416,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,57,5,5,0,0,0,0,2019-10-02T20:05:47.000Z,10,0,N,17,2,0,2019,1570046747,0,0,47,0,0,0,0,1,102036,0,0,
417,6.526519301258893,0,0,2019-10-02 00:00:00,-18.9,35.6,False,0,20,,72.7,58,3,5,0,0,0.0694042848823974,0,2019-10-02T20:05:23.000Z,10,0,N,17,2,0,2019,1570046723,559,-0.888109863,23,0,0,-57.73796,-90.0,1,102036,18,-3.1,
418,6.398778028098847,0,0,2019-10-02 00:00:00,1.5,24.3,False,0,20,,73.6,59,6,4,0,0,0.36258406879259764,0,2019-10-02T20:04:53.000Z,10,0,Y,17,2,0,2019,1570046693,1636,-2.816449,53,0,0,-732.8903,-90.0,1,102036,44,-1.6,
419,6.4811056528959,0,8,2019-10-02 00:00:00,-11.9,43.8,False,0,20,,71,60,3,4,0,0,-0.20476537268657147,0,2019-10-02T20:04:30.000Z,10,0,N,17,2,0,2019,1570046670,2276,-0.3991578,30,0,0,-2144.86743,-90.0,1,102036,54,-1.2,
420,6.349362903351819,0,0,2019-10-02 00:00:00,-7.9,31.4,False,0,20,,71.9,61,3,4,0,0,0.0169685958263172,0,2019-10-02T20:04:15.000Z,10,0,Y,17,2,0,2019,1570046655,1316,-1.33861387,15,0,0,-597.429749,-90.0,1,102036,10,-2.2,
421,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,62,0,3,0,0,0,0,2019-10-02T20:03:45.000Z,10,0,N,17,2,0,2019,1570046625,0,0,45,0,0,0,0,1,102036,0,0,
422,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,63,0,3,0,0,0,0,2019-10-02T20:03:30.000Z,10,0,N,17,2,0,2019,1570046610,0,0,30,0,0,0,0,1,102036,0,0,
423,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,64,3,2,0,0,0,0,2019-10-02T20:02:52.000Z,10,0,N,17,2,0,2019,1570046572,0,0,52,0,0,0,0,1,102036,0,0,
424,6.365188231459864,0,12,2019-10-02 00:00:00,-27.4,46.4,False,0,20,,70.1,65,0,2,0,0,-2.15501870406303,0,2019-10-02T20:02:38.000Z,10,0,N,17,2,0,2019,1570046558,0,0.6662451,38,0,0,0,0,1,102036,0,0.8,
425,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,66,0,2,0,0,0,0,2019-10-02T20:02:17.000Z,10,0,N,17,2,0,2019,1570046537,0,0,17,0,0,0,0,1,102036,0,0,
426,6.3963891501424595,11.1,11,2019-10-02 00:00:00,18.7,30.4,False,22.4,20,,72,67,6,2,0.9181232,99.4,-1.6171620759489,2845,2019-10-02T20:02:00.000Z,10,0,N,17,2,2845,2019,1570046520,2862,-1.477913,0,00h:52m,0,-306.9435,-6.2,1,102036,8,2.5,
427,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,68,6,1,0,0,0,0,2019-10-02T20:01:41.000Z,10,0,N,17,2,0,2019,1570046501,0,0,41,0,0,0,0,1,102036,0,0,
428,0,0,12,2019-10-02 00:00:00,0,0,False,0,20,,0,69,0,1,0,0,0,0,2019-10-02T20:01:24.000Z,10,0,N,17,2,0,2019,1570046484,0,0,24,0,0,0,0,1,102036,0,0,
