session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,_month,_milisecond,strike,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo,session_pitch_id
1124,5.736661950976944,1.2,9,2019-09-13 00:00:00,0.3,32.1,False,-1.4,19,,65.4,31,3,58,0.8493706,3.5,-3.9683202160056,61,9,0,Y,13,61,2019,1568404690,1758,1.63523388,10,02h:38m,-,-1756.90869,-88.0,1,104893,22,4.4,,1124
1125,5.5681943654190365,-3.3,1,2019-09-13 00:00:00,15.1,13.6,False,0.7,19,,67.2,32,3,57,0.917293549,21.4,-4.162378910526291,372,9,0,N,13,372,2019,1568404672,1737,-0.15235585,52,10h:20m,-,-1696.59131,-77.6,1,104893,40,6.1,,1125
1126,5.690317790801514,-16.1,1,2019-09-13 00:00:00,14.7,21.8,False,10.9,19,,79.4,33,0,57,0.8661132,99.9,-4.048685800117257,1878,9,0,N,13,1878,2019,1568404655,1880,-1.0776577,35,10h:08m,-,77.40368,2.4,1,104893,52,7.6,,1126
1127,5.658661983666783,-15.7,1,2019-09-13 00:00:00,16.6,35.8,False,9.8,19,,78.5,34,0,57,0.947815835,99.8,-3.7576829125358255,1907,9,0,N,13,1907,2019,1568404637,1911,-0.20132336,17,10h:02m,-,121.609642,3.6,1,104893,58,7.3,,1127
1128,5.616890625335574,0,2,2019-09-13 00:00:00,-1.6,47.3,False,0,19,,69.3,35,6,57,0,0,-3.8077222826906256,0,9,0,N,13,0,2019,1568404621,0,1.13797343,1,0,-,243.76683,90.0,1,104893,32,5.7,,1128
1129,5.6135728431783,0,2,2019-09-13 00:00:00,10.6,29.8,False,0,19,,70.4,36,6,56,0,0,-4.113018903889584,0,9,0,Y,13,0,2019,1568404606,0,-0.342348844,46,0,-,295.504456,90.0,1,104893,30,7.3,,1129
1130,5.814559424848629,0,2,2019-09-13 00:00:00,-15.4,23.4,False,0,19,,69,37,6,56,0,0,-3.89333432350317,0,9,0,N,13,0,2019,1568404589,0,-0.7936288,29,0,-,289.348816,90.0,1,104893,28,5.6,,1130
1131,5.608758374667045,-13.7,2,2019-09-13 00:00:00,-13.9,9.1,False,3.4,19,,69.8,38,6,56,0.732771754,84.3,-3.9380034180592567,1078,9,0,N,13,1078,2019,1568404576,1279,-0.270876735,16,09h:20m,-,689.134766,32.6,1,104893,40,5.5,,1131
1132,5.5545157892827595,-16.2,2,2019-09-13 00:00:00,9.5,13.7,False,5.5,19,,71,39,6,56,0.766454935,96.1,-3.681638883548847,1408,9,0,N,13,1408,2019,1568404561,1466,-0.910816848,1,09h:32m,-,406.739777,16.1,1,104893,28,7.4,,1132
1133,5.727986426029374,0,0,2019-09-13 00:00:00,3,30.5,False,0,19,,77.8,40,5,55,0,0,-3.954925793413062,0,9,0,Y,13,0,2019,1568404542,0,-0.266072,42,0,-,285.607544,90.0,1,104893,32,6.6,,1133
1134,5.71461057299067,-16.2,1,2019-09-13 00:00:00,9.8,38,False,9.9,19,,77.2,41,5,55,0.7899032,99.9,-4.092903123019114,1827,9,0,Y,13,1827,2019,1568404528,1829,0.6229706,28,10h:04m,-,-68.14963,-2.1,1,104893,56,7.6,,1134
1135,5.710101517865707,0,0,2019-09-13 00:00:00,-13.2,29.6,False,0,19,,77.3,42,5,55,0,0,-3.8806288444812336,0,9,0,N,13,0,2019,1568404512,0,0.230695516,12,0,-,167.47789,90.0,1,104893,24,5.1,,1135
1136,5.876212312081449,0,1,2019-09-13 00:00:00,-10.8,37.5,False,0,19,,77.1,43,5,54,0,0,-4.1035794025629,0,9,0,N,13,0,2019,1568404499,0,-0.869122744,59,0,-,-157.790268,-90.0,1,104893,54,5.8,,1136
1137,5.7360203499261,0,11,2019-09-13 00:00:00,-8.8,35.4,False,0,19,,77.4,44,0,54,0,0,-4.153196495814171,0,9,0,Y,13,0,2019,1568404483,0,-0.5760075,43,0,-,432.4564,90.0,1,104893,16,5.2,,1137
1138,5.896290527335065,-14.8,1,2019-09-13 00:00:00,-4.6,37,False,12.9,19,,77.9,45,0,54,0.7867027,99.8,-4.096661653208553,1834,9,0,Y,13,1834,2019,1568404467,1837,-0.6606426,27,10h:20m,-,104.512024,3.3,1,104893,40,6.1,,1138
1139,5.699735638584858,0,1,2019-09-13 00:00:00,23.8,22.9,False,0,19,,77.8,46,0,54,0,0,-4.113430747722231,0,9,0,N,13,0,2019,1568404453,0,-1.52166224,13,0,-,-84.78295,-90.0,1,104893,50,8.2,,1139
1140,5.836014378949483,-15.6,1,2019-09-13 00:00:00,-1.7,42.6,False,9.6,19,,77.2,47,0,53,0.8002249,99.9,-3.857972446809,1676,9,0,N,13,1676,2019,1568404438,1677,0.342067719,58,10h:02m,-,61.53268,2.1,1,104893,58,6.2,,1140
1141,5.76879331585518,0,11,2019-09-13 00:00:00,1.2,42,False,0,19,,76.6,48,0,53,0,0,-3.898873595165133,0,9,0,N,13,0,2019,1568404421,0,0.806485951,41,0,-,175.335144,90.0,1,104893,38,6.4,,1141
1142,5.748390461493459,-13.6,1,2019-10-16 00:00:00,-1.8,23,False,11.4,16,,84.2,1,0,56,0.796366155,87.7,-2.7041156799632744,1866,10,0,Y,16,1866,2019,1571244967,2129,-1.77429819,7,10h:24m,-,-1023.81677,-28.8,1,105179,36,4.7,,1142
1143,5.897147449908546,-13.2,1,2019-10-16 00:00:00,-0.1,18.2,False,12.9,16,,78.4,2,6,55,0.7900262,99.9,-2.6675908833198303,1616,10,0,Y,16,1616,2019,1571244948,1617,-1.76680815,48,10h:28m,-,-58.56467,-2.1,1,105179,32,4.9,,1143
1144,5.749510573043718,-13.6,1,2019-10-16 00:00:00,-15,21.9,False,12.7,16,,77.6,3,6,55,0.8181701,100,-2.6692311228236356,1626,10,0,N,16,1626,2019,1571244920,1626,-1.25266433,20,10h:26m,-,13.4580545,0.5,1,105179,34,3.4,,1144
1145,5.719093447013232,0,1,2019-10-16 00:00:00,-15.7,-2.8,False,0,16,,78,4,6,54,0,0,-2.5485510799892834,0,10,0,N,16,0,2019,1571244899,0,-2.63851333,59,0,-,317.2332,90.0,1,105179,32,2.8,,1145
1146,5.81834416894887,-13.2,1,2019-10-16 00:00:00,-7.7,29.4,False,13.1,16,,79.9,5,6,54,0.8397743,100,-2.6451840591387903,1628,10,0,Y,16,1628,2019,1571244873,1628,-1.47121358,33,10h:28m,-,26.9083366,0.9,1,105179,32,3.8,,1146
1147,5.842834884209194,-12,1,2019-10-16 00:00:00,12.9,25.2,False,14.5,16,,83.2,6,0,54,0.8829297,94,-2.48503117175625,1964,10,0,N,16,1964,2019,1571244856,2089,-1.89703548,16,10h:44m,-,-712.137939,-19.9,1,105179,16,5.2,,1147
1148,5.7382830795883315,-12.2,1,2019-10-16 00:00:00,-7.1,17.8,False,13.2,16,,79.8,7,6,53,0.7989733,100,-2.69148228755562,1593,10,0,Y,16,1593,2019,1571244835,1594,-1.51753545,55,10h:34m,-,-26.81313,-1.0,1,105179,26,4.1,,1148
1149,5.6241010584174,-14.5,1,2019-10-16 00:00:00,-8.1,26,False,11,16,,79.7,8,6,53,0.862985551,100,-2.6614308931529864,1600,10,0,Y,16,1600,2019,1571244805,1600,-1.18405366,25,10h:12m,-,3.35654426,0.1,1,105179,48,3.9,,1149
1150,5.857215067958085,-14.2,1,2019-10-16 00:00:00,-0.9,11.9,False,12.1,16,,83.8,9,0,53,0.7705157,92.8,-2.7689283014528656,1967,10,0,N,16,1967,2019,1571244791,2121,-2.69349384,11,10h:26m,-,-792.629,-21.9,1,105179,34,5.0,,1150
1151,5.852754503646843,-13.2,1,2019-10-16 00:00:00,-20,13.1,False,12.7,16,,77.2,10,6,52,0.840887964,99.8,-2.635925200857,1578,10,0,N,16,1578,2019,1571244767,1581,-1.91685545,47,10h:26m,-,-97.37699,-3.5,1,105179,34,2.8,,1151
1152,5.93465456938813,-12.4,1,2019-10-16 00:00:00,-7,28.1,False,11.8,16,,83.9,11,0,52,0.8265833,87,-2.7908179176278702,1740,10,0,Y,16,1740,2019,1571244747,1999,-1.88140881,27,10h:32m,-,-985.1354,-29.5,1,105179,28,4.0,,1152
1153,5.7641010586302,-12.6,1,2019-10-16 00:00:00,-4,15.1,False,13,16,,79.8,12,6,51,0.870617449,98,-2.6563418675547,1566,10,0,Y,16,1566,2019,1571244690,1598,-2.562047,30,10h:28m,-,316.186584,11.4,1,105179,32,3.9,,1153
1154,5.86877658372369,-12.9,1,2019-10-16 00:00:00,3,28,False,13.9,16,,84.1,13,6,51,0.8236128,95.5,-2.61897211684173,1970,10,0,Y,16,1970,2019,1571244666,2063,-1.84831965,6,10h:38m,-,-610.720032,-17.2,1,105179,22,4.8,,1154
1155,5.713272613671052,0,1,2019-10-16 00:00:00,35.7,16.6,False,0,16,,77.6,14,6,50,0,0,-2.522933074701,0,10,0,N,16,0,2019,1571244630,0,-2.0185554,30,0,-,59.40838,90.0,1,105179,48,7.8,,1155
1156,5.693361754060734,-13.6,1,2019-10-16 00:00:00,-4.2,19.1,False,12.3,16,,81.1,15,6,50,0.890266836,100,-2.7918923926951202,1652,10,0,Y,16,1652,2019,1571244610,1653,-2.099368,10,10h:24m,-,13.00756,0.5,1,105179,36,4.1,,1156
1157,5.646594792047391,-13.1,1,2019-10-16 00:00:00,-17.6,28.6,False,12.6,16,,80,16,6,49,0.828689,99.8,-2.79916568666943,1599,10,0,N,16,1599,2019,1571244590,1603,-1.102431,50,10h:28m,-,-109.833488,-3.9,1,105179,32,3.2,,1157
1158,5.7139271740395,-13.3,1,2019-10-16 00:00:00,-3.9,20,False,13.1,16,,79.3,17,6,49,0.7723334,99.9,-2.63798950532208,1640,10,0,Y,16,1640,2019,1571244571,1642,-1.40405107,31,10h:28m,-,-75.37548,-2.6,1,105179,32,4.5,,1158
1159,5.794047449751834,-12.2,1,2019-10-16 00:00:00,9.7,22.3,False,14.1,16,,85.4,18,0,49,0.878810942,94.6,-2.6347992166033203,1993,10,0,Y,16,1993,2019,1571244551,2108,-2.10882521,11,10h:42m,-,-684.737549,-19.0,1,105179,18,5.1,,1159
1160,5.732856471968535,-12.8,1,2019-10-16 00:00:00,-0.8,21.8,False,14.3,16,,82.9,19,0,48,0.8619496,95,-3.11274902047941,2012,10,0,Y,16,2012,2019,1571244532,2119,-1.81219852,52,10h:38m,-,-664.4429,-18.3,1,105179,22,4.8,,1160
1161,5.974524779422485,-12.2,1,2019-10-16 00:00:00,-7.2,10.7,False,14.1,16,,81.6,20,0,48,0.8893722,92.5,-2.8262606178129768,1904,10,0,N,16,1904,2019,1571244512,2058,-2.99967766,32,10h:40m,-,-783.295044,-22.4,1,105179,20,3.8,,1161
1162,5.825619529852317,-12.7,1,2019-10-16 00:00:00,8.2,16.2,False,14.2,16,,81.7,21,0,48,0.822819769,94.4,-2.60439140815815,1963,10,0,Y,16,1963,2019,1571244492,2079,-2.40065551,12,10h:40m,-,-684.8002,-19.2,1,105179,20,5.3,,1162
1163,5.8486666755566405,-13.1,1,2019-10-16 00:00:00,9.5,20.5,False,11.6,16,,80.3,22,0,47,0.8534365,88.8,-2.63386024022394,1762,10,0,Y,16,1762,2019,1571244474,1986,-1.96396792,54,10h:28m,-,-914.7372,-27.4,1,105179,32,5.3,,1163
1164,5.944873007723872,-14.2,1,2019-10-16 00:00:00,-17.4,33.1,False,12.1,16,,81.7,23,0,47,0.7697798,92.8,-2.90754856084992,1850,10,0,N,16,1850,2019,1571244457,1993,-1.40024137,37,10h:22m,-,-743.7,-21.9,1,105179,38,3.6,,1164
1165,5.933442135003084,-12.9,1,2019-10-02 00:00:00,10.6,21.4,False,14,16,,84.2,24,0,22,0.94990766,92.8,-2.232709819666685,2070,10,0,Y,2,2070,2019,1570033354,2231,-2.50470328,34,10h:38m,-,-832.992249,-21.9,1,105179,22,4.5,,1165
1166,5.889154011576186,-14.1,1,2019-10-02 00:00:00,0.9,29.5,False,11.3,16,,82.8,25,0,22,0.8674173,87.7,-2.2568498951626954,1910,10,0,Y,2,1910,2019,1570033343,2178,-1.7716924,23,10h:22m,-,-1046.54944,-28.7,1,105179,38,3.6,,1166
1167,6.1628629358767375,5.1,7,2019-10-02 00:00:00,-2.4,-6.2,False,-9.2,16,,71.8,26,3,21,0.927546263,50.2,-2.00122408440669,963,10,0,N,2,963,2019,1570033310,1917,-2.002689,50,04h:52m,-,-1657.391,-59.8,1,105179,8,1.3,,1167
1168,6.1872746157038705,5.7,6,2019-10-02 00:00:00,-14.9,21.5,False,-10.6,16,,68.8,27,3,21,0.9333674,58.5,-2.02984744403025,1004,10,0,N,2,1004,2019,1570033294,1716,1.06532884,34,05h:02m,-,-1391.14539,-54.2,1,105179,58,0.3,,1168
1169,6.19762369708443,5.5,7,2019-10-02 00:00:00,-0.4,12.3,False,-6.8,16,,71.7,28,3,21,0.94231087,39.2,-2.1342315255537434,788,10,0,N,2,788,2019,1570033275,2012,-0.4313243,15,04h:32m,-,-1851.32385,-66.9,1,105179,28,1.8,,1169
1170,6.111944759946324,-13.2,1,2019-10-02 00:00:00,3.4,28.2,False,14.2,16,,82.9,29,0,20,0.9208975,94.8,-1.9364066827333646,2046,10,0,Y,2,2046,2019,1570033255,2158,-2.04974318,55,10h:36m,-,-687.0423,-18.6,1,105179,24,3.7,,1170
1171,6.012467988141577,-12.7,1,2019-10-02 00:00:00,-12,22.2,False,13.2,16,,82.4,30,6,20,0.976971447,92.2,-2.28738878300439,1906,10,0,N,2,1906,2019,1570033237,2067,-2.08721042,37,10h:34m,-,-800.1383,-22.8,1,105179,26,2.4,,1171
1172,5.7678065376384575,-13,1,2019-10-02 00:00:00,-19.8,17.8,False,12.4,16,,75.4,31,6,20,0.85516876,99.7,-2.63913747120309,1501,10,0,N,2,1501,2019,1570033219,1506,-0.81095,19,10h:26m,-,-116.255737,-4.4,1,105179,34,2.2,,1172
1173,5.7988291426724885,-12.6,1,2019-10-02 00:00:00,-10.1,2.6,False,12.8,16,,73.4,32,0,19,0.7952712,98.3,-2.389260010193355,1482,10,0,N,2,1482,2019,1570033196,1507,-1.62654519,56,10h:28m,-,274.455933,10.5,1,105179,32,2.9,,1173
1174,6.069149090589936,-12.9,1,2019-10-02 00:00:00,-0.6,34.3,False,14.2,16,,81.5,33,0,19,0.8580186,92.4,-2.0887941304715554,1991,10,0,Y,2,1991,2019,1570033177,2154,-1.63025546,37,10h:38m,-,-821.2434,-22.4,1,105179,22,3.5,,1174
1175,6.032513755888582,7.3,7,2019-10-02 00:00:00,-9.4,19.7,False,-9.8,16,,68.3,34,3,19,0.9350395,55,-2.33922342875247,1070,10,0,Y,2,1070,2019,1570033161,1945,1.576814,21,04h:46m,-,-1623.70886,-56.6,1,105179,14,1.0,,1175
1176,6.182174976588508,4.7,7,2019-10-02 00:00:00,-2.7,-3.6,False,-8.7,16,,68.2,35,3,19,0.938782454,47,-2.13222506885778,838,10,0,N,2,838,2019,1570033144,1783,-0.7260825,4,04h:56m,-,-1573.5282,-62.0,1,105179,4,1.4,,1176
1177,5.9271464985105755,5,7,2019-10-02 00:00:00,-2.1,15.8,False,-7,16,,67.5,36,4,18,0.8215981,38,-2.5343161685503235,717,10,0,Y,2,717,2019,1570033124,1888,0.129958645,44,04h:42m,-,-1746.19922,-67.7,1,105179,18,2.2,,1177
1178,5.751813427377927,0,3,2019-10-02 00:00:00,-23.8,6.5,False,0,16,,68.3,37,4,18,0,0,-2.61087139504464,0,10,0,N,2,0,2019,1570033103,0,0.6883182,23,0,-,729.16925,90.0,1,105179,28,-0.6,,1178
1179,5.986638919860846,5.2,7,2019-10-02 00:00:00,0.4,-11.2,False,-5.8,16,,71.1,38,4,18,0.9230714,39.2,-2.2142845932607256,751,10,0,N,2,751,2019,1570033080,1915,-2.38125658,0,04h:22m,-,-1761.90454,-66.9,1,105179,38,1.6,,1179
1180,5.8978149695946005,6.4,7,2019-10-02 00:00:00,-5.8,10.4,False,-7,16,,67.6,39,0,17,0.82748425,41.5,-2.474756696675016,815,10,0,N,2,815,2019,1570033064,1961,1.31163347,44,04h:34m,-,-1783.62891,-65.4,1,105179,26,1.5,,1180
1181,6.003697515687301,-13,1,2019-10-02 00:00:00,-21.1,41.1,False,14.2,16,,79.2,40,0,17,0.946610451,94.9,-2.316114278454877,1948,10,0,N,2,1948,2019,1570033046,2053,-0.2110195,26,10h:34m,-,-648.738953,-18.4,1,105179,26,1.9,,1181
1182,6.1147670696619,-12.7,1,2019-10-02 00:00:00,-19.4,18.9,False,14.5,16,,79.4,41,0,17,0.9016282,94.6,-2.2448740191602403,1960,10,0,N,2,1960,2019,1570033028,2071,-1.95562065,8,10h:38m,-,-670.5605,-18.9,1,105179,22,1.9,,1182
1183,6.05068770604744,-12.9,1,2019-10-02 00:00:00,6.6,16.3,False,14.1,16,,79.9,42,0,16,0.912530959,94.8,-2.0672395044545397,1885,10,0,Y,2,1885,2019,1570033011,1987,-2.49735713,51,10h:38m,-,-630.8904,-18.5,1,105179,22,4.2,,1183
1184,6.132780980450437,-13,1,2019-10-02 00:00:00,-1,30.6,False,14.4,16,,79.7,43,0,16,0.9038793,95.1,-2.27211876985782,1994,10,0,Y,2,1994,2019,1570032994,2097,-1.413579,34,10h:38m,-,-649.4933,-18.0,1,105179,22,3.8,,1184
1185,6.086974549934617,-13.5,1,2019-10-02 00:00:00,-1.7,19.1,False,13.5,16,,77.6,44,0,16,0.8291581,96,-2.113701948750885,1836,10,0,Y,2,1836,2019,1570032979,1912,-1.52711868,19,10h:30m,-,-533.547058,-16.2,1,105179,30,3.8,,1185
1186,5.8664960719092,-12.6,1,2019-09-25 00:00:00,3.4,28.2,False,13.5,17,,80.4,45,0,41,0.8965181,94.2,-2.1907096489991704,1907,9,0,Y,25,1907,2019,1569433302,2024,-1.12273312,42,10h:36m,-,-679.114868,-19.6,1,105179,24,4.1,,1186
1187,5.6654531582177885,-14.8,1,2019-09-25 00:00:00,-21.3,29.3,False,10.8,17,,74.5,46,6,41,0.891389966,100,-2.31390584341215,1505,9,0,N,25,1505,2019,1569433283,1505,0.0948050246,23,10h:10m,-,4.162817,0.2,1,105179,50,2.3,,1187
1188,5.659510310439726,-14.2,1,2019-09-25 00:00:00,-7.2,23.7,False,10.1,17,,73.8,47,6,41,0.9040896,100,-2.4246259879374,1358,9,0,Y,25,1358,2019,1569433262,1358,0.0214480869,2,10h:10m,-,10.6432743,0.4,1,105179,50,3.3,,1188
1189,5.701443971920788,-14.1,1,2019-09-25 00:00:00,-15.9,19.6,False,9.5,17,,74.7,48,6,40,0.8290006,100,-2.0847891993631054,1330,9,0,N,25,1330,2019,1569433236,1330,-0.07769614,36,10h:06m,-,7.288177,0.3,1,105179,54,2.1,,1189
1190,5.885818283224659,-12.3,1,2019-09-25 00:00:00,3.3,23.6,False,14.2,17,,80.1,49,0,40,0.9097825,94.6,-2.13547145993883,1889,9,0,Y,25,1889,2019,1569433214,1997,-1.4897691,14,10h:40m,-,-648.7902,-19.0,1,105179,20,3.9,,1190
1191,5.883364083745864,-11.9,1,2019-09-25 00:00:00,-7.5,35.8,False,13.8,17,,79.8,50,0,39,0.8400534,93.5,-1.9773559741341902,1805,9,0,Y,25,1805,2019,1569433194,1932,-0.199648917,54,10h:40m,-,-687.436646,-20.8,1,105179,20,3.0,,1191
1192,5.898705225501465,-12.7,1,2019-09-25 00:00:00,21.2,21.2,False,14.1,17,,82,51,0,38,0.8273942,93.7,-2.17048130251173,2044,9,0,N,25,2044,2019,1569433115,2181,-1.96837473,35,10h:40m,-,-760.304565,-20.4,1,105179,20,5.9,,1192
1193,5.800688460260616,-13.7,1,2019-09-25 00:00:00,4.3,31.5,False,10,17,,79.9,52,5,38,0.874088466,86.1,-1.87427067214023,1684,9,0,Y,25,1684,2019,1569433091,1954,-0.565694034,11,10h:16m,-,-992.3334,-30.5,1,105179,44,4.0,,1193
1194,5.663639608346265,-13.5,1,2019-09-25 00:00:00,-6.4,27.7,False,10.6,17,,80.6,53,5,37,0.86570394,85.4,-2.3191044851523355,1756,9,0,Y,25,1756,2019,1569433053,2055,-0.691045463,33,10h:20m,-,-1067.47083,-31.3,1,105179,40,3.5,,1194
1195,5.917718086422753,-13.3,1,2019-09-25 00:00:00,-5.1,25.4,False,14,17,,79.6,54,0,37,0.877263367,95.1,-2.18579691933291,1926,9,0,Y,25,1926,2019,1569433031,2025,-1.67446315,11,10h:34m,-,-624.828735,-18.0,1,105179,26,3.4,,1195
1196,5.936306209810588,-12.7,1,2019-09-25 00:00:00,5.3,21.2,False,14.2,17,,79.4,55,0,36,0.905668259,92.5,-2.1356215189941765,1945,9,0,Y,25,1945,2019,1569433011,2101,-1.64208341,51,10h:40m,-,-795.8348,-22.3,1,105179,20,4.1,,1196
1197,5.768135868347619,6.7,7,2019-09-25 00:00:00,-12.6,19,False,-6.4,17,,67.8,56,4,36,0.9365403,43.3,-2.4623786126667,770,9,0,N,25,770,2019,1569432986,1778,1.01000154,26,04h:24m,-,-1602.47021,-64.3,1,105179,36,0.8,,1197
1198,5.837482587613131,4.9,7,2019-09-25 00:00:00,-9.7,20.6,False,-6.2,17,,69.5,57,4,35,0.8681202,36.7,-2.331918113780736,674,9,0,Y,25,674,2019,1569432948,1838,0.5372915,48,04h:42m,-,-1709.38965,-68.5,1,105179,18,1.1,,1198
1199,6.003575009125434,5.1,7,2019-09-25 00:00:00,9.9,20.4,False,-9.5,17,,68.8,58,3,35,0.9347442,45.4,-2.2680621392742264,867,9,0,Y,25,867,2019,1569432925,1909,1.35413027,25,05h:00m,-,-1701.25793,-63.0,1,105179,0,3.0,,1199
1200,5.981789969722242,5.8,7,2019-09-25 00:00:00,9.1,24.1,False,-7.6,17,,66.8,59,3,35,0.932950437,40.5,-2.0045702130207,774,9,0,Y,25,774,2019,1569432908,1910,1.47819,8,04h:40m,-,-1745.85071,-66.1,1,105179,20,2.5,,1200
1201,5.931175697991765,-12,1,2019-09-25 00:00:00,-12.6,20.6,False,14.2,17,,78.6,60,0,34,0.8847856,95.1,-2.2978444916817002,1805,9,0,N,25,1805,2019,1569432887,1897,-1.48545456,47,10h:40m,-,-583.8922,-17.9,1,105179,20,2.6,,1201
1202,5.865385704453445,0,1,2019-09-25 00:00:00,-22.6,24.6,False,0,17,,79,61,0,34,0,0,-2.3907500036339404,0,9,0,N,25,0,2019,1569432865,0,-1.55260491,25,0,-,-553.3166,-90.0,1,105179,26,2.0,,1202
1203,5.9563195300509815,-12.8,1,2019-09-25 00:00:00,-14.6,23.7,False,13.7,17,,79,62,0,34,0.952623367,94.5,-2.24327854671687,1805,9,0,N,25,1805,2019,1569432848,1910,-1.67477918,8,10h:36m,-,-624.855042,-19.1,1,105179,24,2.3,,1203
1204,5.953050271515829,-15,1,2019-09-25 00:00:00,4.3,22,False,12.5,17,,80.1,63,0,33,0.9561589,92.9,-2.1326400951051303,1977,9,0,Y,25,1977,2019,1569432830,2128,-1.82142389,50,10h:22m,-,-787.8966,-21.7,1,105179,38,4.0,,1204
1205,6.140373139254628,-12.8,1,2019-09-25 00:00:00,3.2,34.8,False,14.1,17,,77.7,64,0,33,0.9106168,95.6,-1.80992159067759,1840,9,0,Y,25,1840,2019,1569432809,1924,-0.477735251,29,10h:36m,-,-563.743469,-17.0,1,105179,24,3.6,,1205
1206,6.0990026339424,-13,1,2019-09-25 00:00:00,3.8,31.8,False,13.4,17,,77.5,65,0,33,0.949486,94.2,-2.0752821553854,1772,9,0,Y,25,1772,2019,1569432790,1880,-0.751554,10,10h:34m,-,-630.5441,-19.6,1,105179,26,3.8,,1206
1207,5.1818424291362435,4.9,11,2019-10-01 00:00:00,-10.6,26.3,False,14,18,,86.6,1,0,57,0.8271994,78.6,1.99484383505316,1716,10,0,Y,1,1716,2019,1569956262,2182,-1.82782662,42,00h:32m,-,1348.1499,38.2,1,105192,28,-4.0,,1207
1208,5.267423990946117,-7.4,3,2019-10-01 00:00:00,-12.4,42.9,False,-2,18,,77.6,2,4,57,0.881055,31.9,1.84973458286409,720,10,0,N,1,720,2019,1569956237,2256,1.804621,17,08h:40m,-,2137.70166,71.4,1,105192,20,-2.6,,1208
1209,5.493526222260922,0,4,2019-10-01 00:00:00,-27,20.5,False,0,18,,72,3,3,56,0,0,1.5029407011033677,0,10,0,N,1,0,2019,1569956215,0,1.423777,55,0,-,1927.35669,90.0,1,105192,52,-2.3,,1209
1210,5.306767363709331,12,10,2019-10-01 00:00:00,11.3,10.8,False,12.7,18,,78.8,4,6,56,0.878546238,92.5,1.96978904498883,1624,10,0,N,1,1624,2019,1569956185,1755,-1.95550239,25,01h:24m,-,665.2536,22.3,1,105192,36,-2.6,,1210
1211,5.330317462170324,3.6,11,2019-10-01 00:00:00,9.1,44.4,False,16.8,18,,86,5,0,55,0.7711793,87.1,2.0580011350179257,1882,10,0,N,1,1882,2019,1569956133,2162,-0.730664253,33,00h:22m,-,1063.35046,29.5,1,105192,38,-2.4,,1211
1212,5.276419069699947,11.9,10,2019-10-01 00:00:00,5.1,25.2,False,13.1,18,,80,6,6,55,0.8333482,95,1.8768722403856544,1647,10,0,Y,1,1647,2019,1569956106,1734,-1.26595032,6,01h:22m,-,541.0235,18.2,1,105192,38,-3.1,,1212
1213,5.298541215402865,0,9,2019-10-01 00:00:00,-13.4,-12.5,False,0,18,,79.6,7,6,54,0,0,1.69096063249152,0,10,0,N,1,0,2019,1569956086,0,-2.725942,46,0,-,-106.359734,-90.0,1,105192,38,-3.8,,1213
1214,5.570790133139517,0,11,2019-10-01 00:00:00,-14.5,30.9,False,0,18,,72.3,8,3,53,0,0,1.4050089817944063,0,10,0,N,1,0,2019,1569956021,0,1.62521791,41,0,-,-491.5062,-90.0,1,105192,50,-1.3,,1214
1215,5.462170841635833,0,11,2019-10-01 00:00:00,1.4,49.5,False,0,18,,86.6,9,0,53,0,0,1.76500853286654,0,10,0,N,1,0,2019,1569955995,0,-1.37109113,15,0,-,1348.16736,90.0,1,105192,30,-3.2,,1215
1216,5.436986688054247,0,4,2019-10-01 00:00:00,-16.3,54.8,False,0,18,,78.1,10,4,52,0,0,1.54343438554812,0,10,0,N,1,0,2019,1569955951,0,2.03115916,31,0,-,1923.87085,90.0,1,105192,4,-2.3,,1216
1217,5.2631955460578,-6,3,2019-10-01 00:00:00,-3.8,23.8,False,-0.9,18,,78.4,11,4,52,0.9017092,27.2,1.8289712659033959,633,10,0,Y,1,633,2019,1569955936,2329,0.806163847,16,08h:52m,-,2241.58423,74.2,1,105192,8,-1.7,,1217
1218,5.2102465630376855,-5.2,2,2019-10-01 00:00:00,-1.4,31.9,False,2.2,18,,80.8,12,4,52,0.9315696,28.3,1.9177898126263266,613,10,0,Y,1,613,2019,1569955923,2164,0.4086244,3,09h:56m,-,2075.85059,73.5,1,105192,4,-1.8,,1218
1219,5.40527067750735,0,5,2019-10-01 00:00:00,-19.1,-3,False,0,18,,72.7,13,3,51,0,0,1.54006758764274,0,10,0,N,1,0,2019,1569955904,0,-0.06951672,44,0,-,1932.09558,90.0,1,105192,4,-2.3,,1219
1220,5.48458202933394,-6.8,4,2019-10-01 00:00:00,-23.2,9.8,False,-9.5,18,,73.4,14,3,51,0.973962963,50.1,1.51637631464085,1117,10,0,N,1,1117,2019,1569955876,2231,0.280645072,16,07h:16m,-,1931.16113,60.0,1,105192,44,-2.9,,1220
1221,5.556854207921484,0,4,2019-10-01 00:00:00,-29.5,9.4,False,0,18,,73.8,15,3,51,0,0,1.5384969839658122,0,10,0,N,1,0,2019,1569955861,0,-0.378576219,1,0,-,1960.9707,90.0,1,105192,50,-3.8,,1221
